LAT,LON,YEAR,MO,DY,ALLSKY_KT,ALLSKY_SFC_SW_DWN
5.5,-72.5,2022,1,12,0.39,3.62
5.5,-71.5,2022,1,12,0.61,5.68
5.5,-70.5,2022,1,12,0.65,6.11
6.5,-76.5,2022,1,12,0.58,5.33
6.5,-75.5,2022,1,12,0.49,4.51
6.5,-74.5,2022,1,12,0.5,4.64
6.5,-73.5,2022,1,12,0.52,4.76
6.5,-72.5,2022,1,12,0.44,4.08
6.5,-71.5,2022,1,12,0.52,4.78
6.5,-70.5,2022,1,12,0.62,5.7
7.5,-76.5,2022,1,12,0.57,5.18
7.5,-75.5,2022,1,12,0.54,4.88
7.5,-74.5,2022,1,12,0.52,4.72
7.5,-73.5,2022,1,12,0.51,4.63
7.5,-72.5,2022,1,12,0.34,3.11
7.5,-71.5,2022,1,12,0.36,3.29
7.5,-70.5,2022,1,12,0.54,4.89
1.5,-76.5,2022,1,13,0.36,3.54
1.5,-75.5,2022,1,13,0.42,4.14
1.5,-74.5,2022,1,13,0.45,4.44
1.5,-73.5,2022,1,13,0.45,4.44
1.5,-72.5,2022,1,13,0.54,5.32
1.5,-71.5,2022,1,13,0.6,5.93
1.5,-70.5,2022,1,13,0.62,6.15
2.5,-76.5,2022,1,13,0.39,3.79
2.5,-75.5,2022,1,13,0.34,3.34
2.5,-74.5,2022,1,13,0.4,3.93
2.5,-73.5,2022,1,13,0.53,5.14
2.5,-72.5,2022,1,13,0.52,5.08
2.5,-71.5,2022,1,13,0.58,5.68
2.5,-70.5,2022,1,13,0.61,5.97
3.5,-76.5,2022,1,13,0.37,3.6
3.5,-75.5,2022,1,13,0.33,3.13
3.5,-74.5,2022,1,13,0.33,3.2
3.5,-73.5,2022,1,13,0.45,4.35
3.5,-72.5,2022,1,13,0.5,4.79
3.5,-71.5,2022,1,13,0.54,5.23
3.5,-70.5,2022,1,13,0.62,5.93
4.5,-76.5,2022,1,13,0.35,3.33
4.5,-75.5,2022,1,13,0.29,2.75
4.5,-74.5,2022,1,13,0.34,3.27
4.5,-73.5,2022,1,13,0.38,3.59
4.5,-72.5,2022,1,13,0.55,5.26
4.5,-71.5,2022,1,13,0.59,5.64
4.5,-70.5,2022,1,13,0.57,5.45
5.5,-76.5,2022,1,13,0.43,4.02
5.5,-75.5,2022,1,13,0.34,3.2
5.5,-74.5,2022,1,13,0.28,2.59
5.5,-73.5,2022,1,13,0.31,2.95
5.5,-72.5,2022,1,13,0.44,4.09
5.5,-71.5,2022,1,13,0.63,5.87
5.5,-70.5,2022,1,13,0.65,6.14
6.5,-76.5,2022,1,13,0.52,4.78
6.5,-75.5,2022,1,13,0.48,4.44
6.5,-74.5,2022,1,13,0.37,3.42
6.5,-73.5,2022,1,13,0.38,3.49
6.5,-72.5,2022,1,13,0.44,4.03
6.5,-71.5,2022,1,13,0.57,5.23
6.5,-70.5,2022,1,13,0.65,5.98
7.5,-76.5,2022,1,13,0.49,4.48
7.5,-75.5,2022,1,13,0.48,4.42
7.5,-74.5,2022,1,13,0.49,4.46
7.5,-73.5,2022,1,13,0.56,5.13
7.5,-72.5,2022,1,13,0.46,4.19
7.5,-71.5,2022,1,13,0.55,4.99
7.5,-70.5,2022,1,13,0.6,5.48
1.5,-76.5,2022,1,14,0.29,2.85
1.5,-75.5,2022,1,14,0.31,3.02
1.5,-74.5,2022,1,14,0.42,4.16
1.5,-73.5,2022,1,14,0.53,5.23
1.5,-72.5,2022,1,14,0.59,5.85
1.5,-71.5,2022,1,14,0.58,5.73
1.5,-70.5,2022,1,14,0.57,5.64
2.5,-76.5,2022,1,14,0.4,3.92
2.5,-75.5,2022,1,14,0.31,3.01
2.5,-74.5,2022,1,14,0.42,4.09
2.5,-73.5,2022,1,14,0.52,5.08
2.5,-72.5,2022,1,14,0.55,5.34
2.5,-71.5,2022,1,14,0.62,6.04
2.5,-70.5,2022,1,14,0.64,6.22
3.5,-76.5,2022,1,14,0.47,4.56
3.5,-75.5,2022,1,14,0.31,3.03
3.5,-74.5,2022,1,14,0.28,2.72
3.5,-73.5,2022,1,14,0.36,3.45
3.5,-72.5,2022,1,14,0.49,4.73
3.5,-71.5,2022,1,14,0.59,5.69
3.5,-70.5,2022,1,14,0.63,6.06
4.5,-76.5,2022,1,14,0.51,4.86
4.5,-75.5,2022,1,14,0.47,4.44
4.5,-74.5,2022,1,14,0.41,3.92
4.5,-73.5,2022,1,14,0.36,3.42
4.5,-72.5,2022,1,14,0.52,4.93
4.5,-71.5,2022,1,14,0.58,5.53
4.5,-70.5,2022,1,14,0.58,5.55
5.5,-76.5,2022,1,14,0.53,4.97
5.5,-75.5,2022,1,14,0.51,4.75
5.5,-74.5,2022,1,14,0.47,4.45
5.5,-73.5,2022,1,14,0.47,4.39
5.5,-72.5,2022,1,14,0.48,4.54
5.5,-71.5,2022,1,14,0.57,5.35
5.5,-70.5,2022,1,14,0.59,5.53
6.5,-76.5,2022,1,14,0.55,5.13
6.5,-75.5,2022,1,14,0.48,4.42
6.5,-74.5,2022,1,14,0.47,4.41
6.5,-73.5,2022,1,14,0.45,4.22
6.5,-72.5,2022,1,14,0.46,4.27
6.5,-71.5,2022,1,14,0.54,4.99
6.5,-70.5,2022,1,14,0.58,5.39
7.5,-76.5,2022,1,14,0.58,5.27
7.5,-75.5,2022,1,14,0.5,4.58
7.5,-74.5,2022,1,14,0.5,4.57
7.5,-73.5,2022,1,14,0.48,4.35
7.5,-72.5,2022,1,14,0.44,3.99
7.5,-71.5,2022,1,14,0.53,4.89
7.5,-70.5,2022,1,14,0.57,5.25
1.5,-76.5,2022,1,15,0.36,3.51
1.5,-75.5,2022,1,15,0.4,3.99
1.5,-74.5,2022,1,15,0.47,4.67
1.5,-73.5,2022,1,15,0.47,4.68
1.5,-72.5,2022,1,15,0.43,4.27
1.5,-71.5,2022,1,15,0.23,2.32
1.5,-70.5,2022,1,15,0.28,2.74
2.5,-76.5,2022,1,15,0.45,4.42
2.5,-75.5,2022,1,15,0.42,4.08
2.5,-74.5,2022,1,15,0.48,4.68
2.5,-73.5,2022,1,15,0.48,4.66
2.5,-72.5,2022,1,15,0.47,4.57
2.5,-71.5,2022,1,15,0.47,4.59
2.5,-70.5,2022,1,15,0.34,3.32
3.5,-76.5,2022,1,15,0.44,4.22
3.5,-75.5,2022,1,15,0.45,4.37
3.5,-74.5,2022,1,15,0.42,4.03
3.5,-73.5,2022,1,15,0.47,4.51
3.5,-72.5,2022,1,15,0.46,4.47
3.5,-71.5,2022,1,15,0.47,4.51
3.5,-70.5,2022,1,15,0.46,4.39
4.5,-76.5,2022,1,15,0.43,4.08
4.5,-75.5,2022,1,15,0.47,4.44
4.5,-74.5,2022,1,15,0.46,4.4
4.5,-73.5,2022,1,15,0.43,4.14
4.5,-72.5,2022,1,15,0.52,4.98
4.5,-71.5,2022,1,15,0.53,5.05
4.5,-70.5,2022,1,15,0.55,5.29
5.5,-76.5,2022,1,15,0.45,4.26
5.5,-75.5,2022,1,15,0.52,4.87
5.5,-74.5,2022,1,15,0.53,4.97
5.5,-73.5,2022,1,15,0.52,4.86
5.5,-72.5,2022,1,15,0.53,5.0
5.5,-71.5,2022,1,15,0.58,5.45
5.5,-70.5,2022,1,15,0.62,5.79
6.5,-76.5,2022,1,15,0.45,4.15
6.5,-75.5,2022,1,15,0.57,5.29
6.5,-74.5,2022,1,15,0.54,4.98
6.5,-73.5,2022,1,15,0.56,5.18
6.5,-72.5,2022,1,15,0.53,4.88
6.5,-71.5,2022,1,15,0.55,5.12
6.5,-70.5,2022,1,15,0.58,5.42
7.5,-76.5,2022,1,15,0.45,4.11
7.5,-75.5,2022,1,15,0.47,4.29
7.5,-74.5,2022,1,15,0.47,4.33
7.5,-73.5,2022,1,15,0.49,4.46
7.5,-72.5,2022,1,15,0.46,4.18
7.5,-71.5,2022,1,15,0.52,4.8
7.5,-70.5,2022,1,15,0.58,5.3
1.5,-76.5,2022,1,16,0.41,4.04
1.5,-75.5,2022,1,16,0.46,4.55
1.5,-74.5,2022,1,16,0.49,4.89
1.5,-73.5,2022,1,16,0.43,4.28
1.5,-72.5,2022,1,16,0.35,3.48
1.5,-71.5,2022,1,16,0.25,2.49
1.5,-70.5,2022,1,16,0.32,3.2
2.5,-76.5,2022,1,16,0.47,4.55
2.5,-75.5,2022,1,16,0.48,4.72
2.5,-74.5,2022,1,16,0.45,4.42
2.5,-73.5,2022,1,16,0.47,4.57
2.5,-72.5,2022,1,16,0.39,3.82
2.5,-71.5,2022,1,16,0.31,3.07
2.5,-70.5,2022,1,16,0.25,2.48
3.5,-76.5,2022,1,16,0.48,4.61
3.5,-75.5,2022,1,16,0.49,4.77
3.5,-74.5,2022,1,16,0.46,4.42
3.5,-73.5,2022,1,16,0.47,4.52
3.5,-72.5,2022,1,16,0.41,4.0
3.5,-71.5,2022,1,16,0.31,3.03
3.5,-70.5,2022,1,16,0.31,3.0
4.5,-76.5,2022,1,16,0.43,4.11
4.5,-75.5,2022,1,16,0.53,5.06
4.5,-74.5,2022,1,16,0.54,5.14
4.5,-73.5,2022,1,16,0.42,4.05
4.5,-72.5,2022,1,16,0.46,4.35
4.5,-71.5,2022,1,16,0.37,3.54
4.5,-70.5,2022,1,16,0.33,3.18
5.5,-76.5,2022,1,16,0.41,3.88
5.5,-75.5,2022,1,16,0.56,5.25
5.5,-74.5,2022,1,16,0.54,5.07
5.5,-73.5,2022,1,16,0.49,4.58
5.5,-72.5,2022,1,16,0.45,4.21
5.5,-71.5,2022,1,16,0.49,4.63
5.5,-70.5,2022,1,16,0.43,4.05
6.5,-76.5,2022,1,16,0.46,4.25
6.5,-75.5,2022,1,16,0.55,5.09
6.5,-74.5,2022,1,16,0.54,5.01
6.5,-73.5,2022,1,16,0.54,5.01
6.5,-72.5,2022,1,16,0.49,4.52
6.5,-71.5,2022,1,16,0.54,4.99
6.5,-70.5,2022,1,16,0.5,4.64
7.5,-76.5,2022,1,16,0.43,3.92
7.5,-75.5,2022,1,16,0.37,3.44
7.5,-74.5,2022,1,16,0.46,4.26
7.5,-73.5,2022,1,16,0.54,4.93
7.5,-72.5,2022,1,16,0.47,4.31
7.5,-71.5,2022,1,16,0.59,5.42
7.5,-70.5,2022,1,16,0.57,5.21
1.5,-76.5,2022,1,17,0.24,2.34
1.5,-75.5,2022,1,17,0.33,3.22
1.5,-74.5,2022,1,17,0.43,4.25
1.5,-73.5,2022,1,17,0.51,5.04
1.5,-72.5,2022,1,17,0.52,5.13
1.5,-71.5,2022,1,17,0.51,5.02
1.5,-70.5,2022,1,17,0.51,5.03
2.5,-76.5,2022,1,17,0.38,3.71
2.5,-75.5,2022,1,17,0.34,3.37
2.5,-74.5,2022,1,17,0.42,4.12
2.5,-73.5,2022,1,17,0.52,5.07
2.5,-72.5,2022,1,17,0.55,5.43
2.5,-71.5,2022,1,17,0.56,5.46
2.5,-70.5,2022,1,17,0.52,5.11
3.5,-76.5,2022,1,17,0.42,4.06
3.5,-75.5,2022,1,17,0.34,3.28
3.5,-74.5,2022,1,17,0.38,3.63
3.5,-73.5,2022,1,17,0.52,5.03
3.5,-72.5,2022,1,17,0.5,4.83
3.5,-71.5,2022,1,17,0.52,5.02
3.5,-70.5,2022,1,17,0.51,4.93
4.5,-76.5,2022,1,17,0.41,3.91
4.5,-75.5,2022,1,17,0.46,4.4
4.5,-74.5,2022,1,17,0.46,4.37
4.5,-73.5,2022,1,17,0.48,4.62
4.5,-72.5,2022,1,17,0.52,5.01
4.5,-71.5,2022,1,17,0.44,4.22
4.5,-70.5,2022,1,17,0.4,3.79
5.5,-76.5,2022,1,17,0.38,3.63
5.5,-75.5,2022,1,17,0.42,3.98
5.5,-74.5,2022,1,17,0.46,4.31
5.5,-73.5,2022,1,17,0.52,4.94
5.5,-72.5,2022,1,17,0.49,4.64
5.5,-71.5,2022,1,17,0.47,4.42
5.5,-70.5,2022,1,17,0.41,3.86
6.5,-76.5,2022,1,17,0.37,3.48
6.5,-75.5,2022,1,17,0.42,3.9
6.5,-74.5,2022,1,17,0.52,4.81
6.5,-73.5,2022,1,17,0.53,4.99
6.5,-72.5,2022,1,17,0.44,4.14
6.5,-71.5,2022,1,17,0.37,3.48
6.5,-70.5,2022,1,17,0.45,4.19
7.5,-76.5,2022,1,17,0.46,4.25
7.5,-75.5,2022,1,17,0.48,4.44
7.5,-74.5,2022,1,17,0.52,4.77
7.5,-73.5,2022,1,17,0.57,5.23
7.5,-72.5,2022,1,17,0.43,3.98
7.5,-71.5,2022,1,17,0.38,3.54
7.5,-70.5,2022,1,17,0.31,2.85
1.5,-76.5,2022,1,18,0.34,3.4
1.5,-75.5,2022,1,18,0.33,3.32
1.5,-74.5,2022,1,18,0.46,4.57
1.5,-73.5,2022,1,18,0.47,4.65
1.5,-72.5,2022,1,18,0.45,4.5
1.5,-71.5,2022,1,18,0.47,4.7
1.5,-70.5,2022,1,18,0.56,5.58
2.5,-76.5,2022,1,18,0.45,4.44
2.5,-75.5,2022,1,18,0.47,4.59
2.5,-74.5,2022,1,18,0.37,3.59
2.5,-73.5,2022,1,18,0.36,3.49
2.5,-72.5,2022,1,18,0.45,4.36
2.5,-71.5,2022,1,18,0.48,4.71
2.5,-70.5,2022,1,18,0.47,4.63
3.5,-76.5,2022,1,18,0.45,4.38
3.5,-75.5,2022,1,18,0.48,4.65
3.5,-74.5,2022,1,18,0.41,3.97
3.5,-73.5,2022,1,18,0.4,3.89
3.5,-72.5,2022,1,18,0.37,3.62
3.5,-71.5,2022,1,18,0.38,3.7
3.5,-70.5,2022,1,18,0.41,3.93
4.5,-76.5,2022,1,18,0.37,3.54
4.5,-75.5,2022,1,18,0.43,4.15
4.5,-74.5,2022,1,18,0.45,4.31
4.5,-73.5,2022,1,18,0.33,3.16
4.5,-72.5,2022,1,18,0.38,3.6
4.5,-71.5,2022,1,18,0.44,4.21
4.5,-70.5,2022,1,18,0.44,4.23
5.5,-76.5,2022,1,18,0.36,3.38
5.5,-75.5,2022,1,18,0.41,3.9
5.5,-74.5,2022,1,18,0.41,3.91
5.5,-73.5,2022,1,18,0.42,3.99
5.5,-72.5,2022,1,18,0.37,3.46
5.5,-71.5,2022,1,18,0.47,4.47
5.5,-70.5,2022,1,18,0.54,5.07
6.5,-76.5,2022,1,18,0.4,3.72
6.5,-75.5,2022,1,18,0.36,3.37
6.5,-74.5,2022,1,18,0.4,3.73
6.5,-73.5,2022,1,18,0.45,4.25
6.5,-72.5,2022,1,18,0.44,4.11
6.5,-71.5,2022,1,18,0.46,4.31
6.5,-70.5,2022,1,18,0.51,4.8
7.5,-76.5,2022,1,18,0.44,4.07
7.5,-75.5,2022,1,18,0.37,3.37
7.5,-74.5,2022,1,18,0.38,3.51
7.5,-73.5,2022,1,18,0.44,4.05
7.5,-72.5,2022,1,18,0.4,3.71
7.5,-71.5,2022,1,18,0.46,4.29
7.5,-70.5,2022,1,18,0.52,4.77
1.5,-76.5,2022,1,19,0.35,3.5
1.5,-75.5,2022,1,19,0.48,4.72
1.5,-74.5,2022,1,19,0.45,4.48
1.5,-73.5,2022,1,19,0.45,4.48
1.5,-72.5,2022,1,19,0.49,4.89
1.5,-71.5,2022,1,19,0.49,4.84
1.5,-70.5,2022,1,19,0.35,3.47
2.5,-76.5,2022,1,19,0.44,4.3
2.5,-75.5,2022,1,19,0.46,4.52
2.5,-74.5,2022,1,19,0.42,4.16
2.5,-73.5,2022,1,19,0.51,4.98
2.5,-72.5,2022,1,19,0.59,5.78
2.5,-71.5,2022,1,19,0.62,6.14
2.5,-70.5,2022,1,19,0.52,5.15
3.5,-76.5,2022,1,19,0.47,4.52
3.5,-75.5,2022,1,19,0.53,5.13
3.5,-74.5,2022,1,19,0.4,3.9
3.5,-73.5,2022,1,19,0.52,5.01
3.5,-72.5,2022,1,19,0.59,5.76
3.5,-71.5,2022,1,19,0.66,6.4
3.5,-70.5,2022,1,19,0.65,6.35
4.5,-76.5,2022,1,19,0.44,4.27
4.5,-75.5,2022,1,19,0.57,5.5
4.5,-74.5,2022,1,19,0.54,5.18
4.5,-73.5,2022,1,19,0.45,4.36
4.5,-72.5,2022,1,19,0.62,5.9
4.5,-71.5,2022,1,19,0.69,6.61
4.5,-70.5,2022,1,19,0.68,6.57
5.5,-76.5,2022,1,19,0.43,4.06
5.5,-75.5,2022,1,19,0.62,5.85
5.5,-74.5,2022,1,19,0.59,5.62
5.5,-73.5,2022,1,19,0.58,5.5
5.5,-72.5,2022,1,19,0.57,5.42
5.5,-71.5,2022,1,19,0.67,6.32
5.5,-70.5,2022,1,19,0.7,6.67
6.5,-76.5,2022,1,19,0.45,4.19
6.5,-75.5,2022,1,19,0.64,6.0
6.5,-74.5,2022,1,19,0.61,5.75
6.5,-73.5,2022,1,19,0.59,5.54
6.5,-72.5,2022,1,19,0.53,4.95
6.5,-71.5,2022,1,19,0.59,5.54
6.5,-70.5,2022,1,19,0.69,6.45
7.5,-76.5,2022,1,19,0.48,4.43
7.5,-75.5,2022,1,19,0.51,4.75
7.5,-74.5,2022,1,19,0.61,5.67
7.5,-73.5,2022,1,19,0.63,5.83
7.5,-72.5,2022,1,19,0.43,4.0
7.5,-71.5,2022,1,19,0.54,4.96
7.5,-70.5,2022,1,19,0.61,5.68
1.5,-76.5,2022,1,20,0.3,3.0
1.5,-75.5,2022,1,20,0.39,3.85
1.5,-74.5,2022,1,20,0.38,3.74
1.5,-73.5,2022,1,20,0.37,3.64
1.5,-72.5,2022,1,20,0.4,3.96
1.5,-71.5,2022,1,20,0.39,3.86
1.5,-70.5,2022,1,20,0.33,3.33
2.5,-76.5,2022,1,20,0.39,3.81
2.5,-75.5,2022,1,20,0.35,3.49
2.5,-74.5,2022,1,20,0.39,3.84
2.5,-73.5,2022,1,20,0.46,4.57
2.5,-72.5,2022,1,20,0.47,4.65
2.5,-71.5,2022,1,20,0.5,4.9
2.5,-70.5,2022,1,20,0.47,4.63
3.5,-76.5,2022,1,20,0.44,4.33
3.5,-75.5,2022,1,20,0.48,4.68
3.5,-74.5,2022,1,20,0.43,4.18
3.5,-73.5,2022,1,20,0.48,4.7
3.5,-72.5,2022,1,20,0.48,4.69
3.5,-71.5,2022,1,20,0.49,4.73
3.5,-70.5,2022,1,20,0.59,5.76
4.5,-76.5,2022,1,20,0.39,3.76
4.5,-75.5,2022,1,20,0.54,5.15
4.5,-74.5,2022,1,20,0.55,5.27
4.5,-73.5,2022,1,20,0.51,4.88
4.5,-72.5,2022,1,20,0.54,5.23
4.5,-71.5,2022,1,20,0.6,5.81
4.5,-70.5,2022,1,20,0.58,5.61
5.5,-76.5,2022,1,20,0.38,3.62
5.5,-75.5,2022,1,20,0.58,5.49
5.5,-74.5,2022,1,20,0.6,5.69
5.5,-73.5,2022,1,20,0.57,5.37
5.5,-72.5,2022,1,20,0.57,5.39
5.5,-71.5,2022,1,20,0.66,6.26
5.5,-70.5,2022,1,20,0.65,6.19
6.5,-76.5,2022,1,20,0.43,4.07
6.5,-75.5,2022,1,20,0.6,5.61
6.5,-74.5,2022,1,20,0.64,6.03
6.5,-73.5,2022,1,20,0.68,6.37
6.5,-72.5,2022,1,20,0.56,5.23
6.5,-71.5,2022,1,20,0.6,5.63
6.5,-70.5,2022,1,20,0.67,6.29
7.5,-76.5,2022,1,20,0.43,3.94
7.5,-75.5,2022,1,20,0.58,5.42
7.5,-74.5,2022,1,20,0.67,6.25
7.5,-73.5,2022,1,20,0.68,6.28
7.5,-72.5,2022,1,20,0.39,3.57
7.5,-71.5,2022,1,20,0.59,5.51
7.5,-70.5,2022,1,20,0.66,6.09
1.5,-76.5,2022,1,21,0.31,3.09
1.5,-75.5,2022,1,21,0.38,3.79
1.5,-74.5,2022,1,21,0.4,4.03
1.5,-73.5,2022,1,21,0.42,4.18
1.5,-72.5,2022,1,21,0.37,3.69
1.5,-71.5,2022,1,21,0.33,3.29
1.5,-70.5,2022,1,21,0.25,2.46
2.5,-76.5,2022,1,21,0.43,4.22
2.5,-75.5,2022,1,21,0.49,4.86
2.5,-74.5,2022,1,21,0.45,4.45
2.5,-73.5,2022,1,21,0.41,4.02
2.5,-72.5,2022,1,21,0.37,3.65
2.5,-71.5,2022,1,21,0.32,3.18
2.5,-70.5,2022,1,21,0.33,3.22
3.5,-76.5,2022,1,21,0.49,4.77
3.5,-75.5,2022,1,21,0.55,5.36
3.5,-74.5,2022,1,21,0.46,4.5
3.5,-73.5,2022,1,21,0.48,4.71
3.5,-72.5,2022,1,21,0.39,3.78
3.5,-71.5,2022,1,21,0.34,3.31
3.5,-70.5,2022,1,21,0.42,4.08
4.5,-76.5,2022,1,21,0.39,3.8
4.5,-75.5,2022,1,21,0.56,5.41
4.5,-74.5,2022,1,21,0.55,5.25
4.5,-73.5,2022,1,21,0.51,4.87
4.5,-72.5,2022,1,21,0.57,5.52
4.5,-71.5,2022,1,21,0.48,4.62
4.5,-70.5,2022,1,21,0.48,4.63
5.5,-76.5,2022,1,21,0.28,2.71
5.5,-75.5,2022,1,21,0.53,5.07
5.5,-74.5,2022,1,21,0.55,5.21
5.5,-73.5,2022,1,21,0.56,5.3
5.5,-72.5,2022,1,21,0.55,5.22
5.5,-71.5,2022,1,21,0.58,5.5
5.5,-70.5,2022,1,21,0.58,5.49
6.5,-76.5,2022,1,21,0.26,2.44
6.5,-75.5,2022,1,21,0.48,4.5
6.5,-74.5,2022,1,21,0.57,5.33
6.5,-73.5,2022,1,21,0.6,5.67
6.5,-72.5,2022,1,21,0.55,5.19
6.5,-71.5,2022,1,21,0.6,5.68
6.5,-70.5,2022,1,21,0.62,5.79
7.5,-76.5,2022,1,21,0.36,3.33
7.5,-75.5,2022,1,21,0.45,4.14
7.5,-74.5,2022,1,21,0.55,5.11
7.5,-73.5,2022,1,21,0.62,5.78
7.5,-72.5,2022,1,21,0.55,5.14
7.5,-71.5,2022,1,21,0.61,5.65
7.5,-70.5,2022,1,21,0.64,5.94
1.5,-76.5,2022,1,22,0.45,4.44
1.5,-75.5,2022,1,22,0.47,4.69
1.5,-74.5,2022,1,22,0.52,5.14
1.5,-73.5,2022,1,22,0.52,5.14
1.5,-72.5,2022,1,22,0.51,5.13
1.5,-71.5,2022,1,22,0.48,4.79
1.5,-70.5,2022,1,22,0.47,4.64
2.5,-76.5,2022,1,22,0.45,4.44
2.5,-75.5,2022,1,22,0.52,5.1
2.5,-74.5,2022,1,22,0.55,5.46
2.5,-73.5,2022,1,22,0.57,5.61
2.5,-72.5,2022,1,22,0.55,5.39
2.5,-71.5,2022,1,22,0.55,5.38
2.5,-70.5,2022,1,22,0.52,5.17
3.5,-76.5,2022,1,22,0.38,3.72
3.5,-75.5,2022,1,22,0.48,4.67
3.5,-74.5,2022,1,22,0.46,4.53
3.5,-73.5,2022,1,22,0.62,6.03
3.5,-72.5,2022,1,22,0.57,5.51
3.5,-71.5,2022,1,22,0.51,4.93
3.5,-70.5,2022,1,22,0.54,5.3
4.5,-76.5,2022,1,22,0.25,2.37
4.5,-75.5,2022,1,22,0.36,3.48
4.5,-74.5,2022,1,22,0.5,4.81
4.5,-73.5,2022,1,22,0.61,5.88
4.5,-72.5,2022,1,22,0.63,6.07
4.5,-71.5,2022,1,22,0.58,5.6
4.5,-70.5,2022,1,22,0.57,5.54
5.5,-76.5,2022,1,22,0.17,1.6
5.5,-75.5,2022,1,22,0.34,3.2
5.5,-74.5,2022,1,22,0.51,4.87
5.5,-73.5,2022,1,22,0.54,5.14
5.5,-72.5,2022,1,22,0.6,5.74
5.5,-71.5,2022,1,22,0.63,5.98
5.5,-70.5,2022,1,22,0.61,5.82
6.5,-76.5,2022,1,22,0.23,2.19
6.5,-75.5,2022,1,22,0.48,4.54
6.5,-74.5,2022,1,22,0.55,5.14
6.5,-73.5,2022,1,22,0.56,5.24
6.5,-72.5,2022,1,22,0.55,5.2
6.5,-71.5,2022,1,22,0.6,5.69
6.5,-70.5,2022,1,22,0.59,5.6
7.5,-76.5,2022,1,22,0.46,4.24
7.5,-75.5,2022,1,22,0.5,4.63
7.5,-74.5,2022,1,22,0.52,4.86
7.5,-73.5,2022,1,22,0.61,5.65
7.5,-72.5,2022,1,22,0.54,4.99
7.5,-71.5,2022,1,22,0.58,5.44
7.5,-70.5,2022,1,22,0.61,5.66
1.5,-76.5,2022,1,23,0.38,3.76
1.5,-75.5,2022,1,23,0.5,4.98
1.5,-74.5,2022,1,23,0.55,5.51
1.5,-73.5,2022,1,23,0.56,5.59
1.5,-72.5,2022,1,23,0.55,5.5
1.5,-71.5,2022,1,23,0.53,5.26
1.5,-70.5,2022,1,23,0.51,5.04
2.5,-76.5,2022,1,23,0.42,4.11
2.5,-75.5,2022,1,23,0.45,4.41
2.5,-74.5,2022,1,23,0.51,5.0
2.5,-73.5,2022,1,23,0.53,5.21
2.5,-72.5,2022,1,23,0.56,5.49
2.5,-71.5,2022,1,23,0.54,5.36
2.5,-70.5,2022,1,23,0.52,5.13
3.5,-76.5,2022,1,23,0.47,4.63
3.5,-75.5,2022,1,23,0.45,4.35
3.5,-74.5,2022,1,23,0.33,3.26
3.5,-73.5,2022,1,23,0.48,4.65
3.5,-72.5,2022,1,23,0.57,5.54
3.5,-71.5,2022,1,23,0.58,5.68
3.5,-70.5,2022,1,23,0.58,5.64
4.5,-76.5,2022,1,23,0.46,4.4
4.5,-75.5,2022,1,23,0.47,4.58
4.5,-74.5,2022,1,23,0.42,4.07
4.5,-73.5,2022,1,23,0.38,3.68
4.5,-72.5,2022,1,23,0.55,5.31
4.5,-71.5,2022,1,23,0.57,5.55
4.5,-70.5,2022,1,23,0.6,5.77
5.5,-76.5,2022,1,23,0.44,4.17
5.5,-75.5,2022,1,23,0.53,5.03
5.5,-74.5,2022,1,23,0.53,5.05
5.5,-73.5,2022,1,23,0.51,4.87
5.5,-72.5,2022,1,23,0.44,4.24
5.5,-71.5,2022,1,23,0.47,4.53
5.5,-70.5,2022,1,23,0.54,5.16
6.5,-76.5,2022,1,23,0.44,4.13
6.5,-75.5,2022,1,23,0.61,5.75
6.5,-74.5,2022,1,23,0.61,5.76
6.5,-73.5,2022,1,23,0.55,5.22
6.5,-72.5,2022,1,23,0.44,4.19
6.5,-71.5,2022,1,23,0.36,3.38
6.5,-70.5,2022,1,23,0.52,4.93
7.5,-76.5,2022,1,23,0.47,4.42
7.5,-75.5,2022,1,23,0.53,4.93
7.5,-74.5,2022,1,23,0.57,5.33
7.5,-73.5,2022,1,23,0.62,5.8
7.5,-72.5,2022,1,23,0.39,3.62
7.5,-71.5,2022,1,23,0.37,3.41
7.5,-70.5,2022,1,23,0.48,4.46
1.5,-76.5,2022,1,24,0.39,3.88
1.5,-75.5,2022,1,24,0.46,4.64
1.5,-74.5,2022,1,24,0.51,5.13
1.5,-73.5,2022,1,24,0.55,5.48
1.5,-72.5,2022,1,24,0.48,4.78
1.5,-71.5,2022,1,24,0.44,4.42
1.5,-70.5,2022,1,24,0.49,4.88
2.5,-76.5,2022,1,24,0.47,4.63
2.5,-75.5,2022,1,24,0.48,4.8
2.5,-74.5,2022,1,24,0.45,4.48
2.5,-73.5,2022,1,24,0.57,5.64
2.5,-72.5,2022,1,24,0.51,5.04
2.5,-71.5,2022,1,24,0.5,4.94
2.5,-70.5,2022,1,24,0.42,4.11
3.5,-76.5,2022,1,24,0.39,3.86
3.5,-75.5,2022,1,24,0.53,5.18
3.5,-74.5,2022,1,24,0.46,4.5
3.5,-73.5,2022,1,24,0.46,4.48
3.5,-72.5,2022,1,24,0.54,5.27
3.5,-71.5,2022,1,24,0.51,5.03
3.5,-70.5,2022,1,24,0.44,4.31
4.5,-76.5,2022,1,24,0.33,3.22
4.5,-75.5,2022,1,24,0.5,4.79
4.5,-74.5,2022,1,24,0.52,5.0
4.5,-73.5,2022,1,24,0.35,3.36
